"","Regions","coor"
"1","South Ocean","POLYGON ((180.0000000000000000 -60.0000000000000000, 179.9991999899999939 -84.3600586700000008, 161.6652525700000069 -82.5499801600000040, 163.7531737099999987 -82.2445907599999941, 159.6631164499999898 -80.6892089800000036, 160.2668914799999982 -79.2465820299999990, 167.1327362099999903 -78.7075195299999990, 163.2988127499999962 -78.3282087999999987, 164.4230194099999949 -77.7928848300000055, 162.2322691699999950 -76.1607284499999935, 164.6679533699999922 -75.4325256399999944, 162.4139709499999924 -74.9454344499999934, 169.0139464099999884 -73.4744414099999972, 170.2349395800000025 -71.3571013199999982, 134.8669890200000054 -65.2747192399999960, 129.3039549599999987 -67.0238112199999989, 113.2011030900000037 -65.7003172600000056, 108.8996428300000048 -66.9215391900000043, 100.0355070800000021 -65.6541441699999950, 88.1052398700000055 -66.6926268299999947, 71.4590530400000006 -71.4421995900000013, 68.0861129799999958 -70.2663497900000067, 69.8576353800000049 -67.7728575499999977, 53.8429869400000030 -65.8432312000000053, 38.6591223499999970 -70.0730818499999941, 34.0402450599999966 -68.5952528699999959, 24.2960413700000011 -70.4774931700000025, -10.2155103700000005 -70.9221878000000032, -12.3229209199999996 -71.3582152099999973, -11.0825082100000003 -71.9050216699999964, -12.0842351899999993 -72.5787200900000045, -36.5259284999999991 -78.6545485299999996, -29.9606858500000008 -79.2813872100000054, -30.6669007499999999 -80.4255600000000044, -58.4302788999999976 -83.0102919299999940, -72.0506286600000010 -81.6596983700000010, -42.8768616899999984 -79.4475860600000061, -48.4475747299999995 -78.9185409499999935, -44.8884849499999987 -78.5186384900000007, -48.8683814999999981 -77.7098005999999941, -60.0295066799999972 -80.1754454400000043, -74.5005187999999947 -80.6959913999999969, -80.0266189599999933 -79.9761275099999978, -77.3301469099999963 -79.9840391900000043, -81.1462479799999983 -79.4513473500000060, -83.2160949700000003 -77.1514358499999986, -69.0589446999999979 -78.0857542800000033, -67.6380844100000047 -76.8857039199999974, -69.8797456000000068 -76.4334486700000042, -60.7455215499999994 -74.3770674499999984, -59.7878036500000007 -72.9241485600000061, -61.9565772999999993 -71.9674376300000063, -60.9392852800000000 -71.1882780800000035, -65.6250382700000046 -67.4920195299999932, -60.9315148600000001 -66.2557066699999950, -62.2052842399999975 -65.3235167299999944, -57.3186990000000023 -63.2211951000000028, -67.5104370100000040 -67.0494308499999931, -66.7693328900000012 -69.0435026899999968, -68.8650588999999940 -69.4146804800000012, -66.8626176100000009 -72.4123077400000028, -69.3351441599999987 -73.1816635100000070, -103.4731597899999969 -72.8741377599999964, -99.9897157000000050 -73.3313751200000041, -102.2850724500000013 -73.5646514900000028, -100.4670410199999964 -74.1593092699999943, -101.9929200400000013 -75.2615660400000053, -113.9504394500000046 -73.8429260300000010, -135.5306396500000119 -74.4904555100000039, -149.5277099600000099 -76.3694686900000050, -146.0173646199999951 -77.4164581299999952, -158.4736481900000058 -78.1628646900000064, -145.2031403800000078 -80.7044676499999980, -154.9411010700000020 -81.6404646600000063, -152.9777984600000025 -84.0049056999999948, -137.4462738000000002 -85.0676115800000048, -138.4615479699999980 -85.2535628100000054, -179.9991999899999939 -84.4287401400000022, -180.0000000000000000 -60.0000000000000000, 180.0000000000000000 -60.0000000000000000), (-70.9379502500000001 -68.8397293099999956, -72.1917953500000067 -69.1180951599999958, -70.0197297299999946 -70.2178420999999986, -71.5623704199999935 -70.3749084500000066, -70.7276228700000047 -70.9596327499999973, -75.7134553199999942 -71.4509428700000058, -68.4491273200000023 -72.2641829300000040, -70.9379502500000001 -68.8397293099999956), (-98.9105758700000024 -72.4581756599999949, -95.4172058099999987 -72.2988586400000059, -102.4134445199999988 -72.1112822300000005, -98.9105758700000024 -72.4581756599999949), (-125.8348921500000017 -73.0828551099999970, -126.9186630300000047 -73.3704527600000063, -123.3819961599999999 -73.9738843399999979, -125.8348921500000017 -73.0828551099999970), (-160.9073181200000136 -79.9037704499999961, -159.1478271500000119 -79.7082593399999979, -164.3636932400000035 -79.1630629299999953, -160.9073181200000136 -79.9037704499999961))"
